accommodation_id,Sector,Property Reg Number,Account Name,Rating,Address City/Town,Address County,Eircode/Postal code,Latitude,Longitude,Owner(s) as it appears on Register,Total Units
1441,1,HHS04242,Grand Canal Hotel,4.0,Dublin 4,4.0,D04 X5X7,53.33803,-6.23771,Donna Curry,142
1442,1,HHS03944,Hilton Garden Inn Dublin City Centre,4.0,Dublin 1,4.0,D01 V9X5,53.34817,-6.24669,Niall Mitchell,324
1443,1,HHS04261,Leonardo Hotel Dublin Parnell Street,4.0,Dublin 1,4.0,D01 E0H3,53.35141,-6.26285,Darren  Guy,253
1444,1,HHS02575,Lansdowne Hotel,4.0,Dublin 4,4.0,D04 X5W9,53.33227,-6.24128,Helen Quinn,40
1445,1,HHS04433,Maldron Hotel Parnell Square,4.0,Dublin 1,4.0,D01 HX02,53.35437,-6.26646,Shane Benson,182
1446,1,HHS04348,Maldron Hotel Smithfield,4.0,Dublin 7,4.0,D07 RF2Y,53.34937,-6.2786,Christina Malm,92
1447,1,HHS04428,Maldron Hotel Tallaght,4.0,Dublin 24,4.0,D24 XC9W,53.28395,-6.37627,Adrian Foy,119
1448,1,HHS01562,Marine Hotel,4.0,Dublin 13,4.0,D13 P3Y8,53.38873,-6.11042,Al Ryan,48
1449,1,HHS03914,Mespil Hotel,4.0,Dublin 4,4.0,D04 E7N2,53.3333,-6.24657,Janet Moore,259
1450,1,HHS04031,Sandymount Hotel,4.0,Dublin 4,4.0,D04 VN88,53.3334,-6.22443,Gerard Loughran,175
1451,1,HHS04138,The Trinity City Hotel,4.0,Dublin 2,4.0,D02 FW96,53.34519,-6.25415,Ali McHugh,262
1452,1,HHS03922,The Fleet,4.0,Dublin 2,4.0,D02 WP97,53.34587,-6.25979,Patrick Coyle,100
1453,1,HHS03878,Leonardo Hotel Dublin Christchurch,4.0,Dublin 8,4.0,D08 REK7,53.34283,-6.27052,Colm Daly,182
1454,1,HHS04255,Clayton Hotel Leopardstown,4.0,Dublin 18,4.0,D18 K2P1,53.27132,-6.20605,Dalata Hotel Group,357
1455,1,HHS03669,Harcourt Hotel,4.0,Dublin 2,4.0,D02 P902,53.33453,-6.26296,Danielle McGill,68
1456,1,HHS04286,Hilton Dublin Airport,4.0,Dublin 17,4.0,D17 Y924,53.40366,-6.18003,Phil Mcpeake,179
1457,1,HHS03982,The NYX Hotel Christchurch Dublin,4.0,Dublin 2,4.0,D08 AV24,53.34411,-6.26818,Aisling Byrne,120
1458,1,HHS04431,Powerscourt Hotel Resort Spa,5.0,Enniskerry,5.0,A98 DR12,53.18529,-6.18032,Eamonn Casey,198
1459,1,HHS04486,Crowne Plaza Blanchardstown,4.0,Dublin 15,4.0,D15 T1FD,53.39576,-6.39015,Enda  O'Meara,188
1460,1,HHS01691,Riu Plaza The Gresham Hotel,4.0,Dublin 1,4.0,D01 C3W7,53.35166,-6.2603,Paul McCracken,401
1461,1,HHS03880,Dylan Hotel,5.0,Dublin 4,5.0,D04 W521,53.3338,-6.2421,Grainne Ross,72
1462,1,HHS03801,Bonnington Hotel,4.0,Dublin 9,4.0,D09 C7F8,53.37743,-6.24606,James McGettigan,201
1463,1,HHS04508,The Gibson Hotel,4.0,Dublin 1,4.0,D01 X2P2,53.34833,-6.22793,Lynn McLaughlin,252
1464,1,HHS04203,Killashee Hotel,4.0,Naas,4.0,W91 DC98,53.19136,-6.67546,Ger Alley,141
1465,1,HHS04362,The River Lee Hotel,4.0,Cork,4.0,T12 X2AH,51.89585,-8.48499,Claire Myler,182
1466,1,HHS04299,Markree Castle,4.0,Collooney,4.0,F91 AE81,54.17406,-8.46172,Howard Corscadden,31
1467,12,HCS09006,Trabolgan Holiday Village,4.0,Whitegate,4.0,P25 HY10,51.79657,-8.23517,Donal O'Sullivan,907
1468,1,HHS01616,Great Northern Hotel,4.0,Bundoran,4.0,F94 YX30,54.48512,-8.27624,Brian McEniff,102
1469,13,BBL23953,Riverside Cottage,4.0,Doolin,4.0,V95 K5C7,53.01318,-9.38345,Ann Meehan,3
1470,1,HHS03923,Lydons Lodge Hotel,4.0,Cong,4.0,F31 V624,53.54185,-9.28761,Stephen Lydon,11
1471,3,HOS010066,Generator Hostel Dublin,4.0,Dublin 7,4.0,D07 F2VF,53.34827,-6.27775,Laura Stopforth,576
1472,1,HHS04131,The Green,4.0,Dublin 2,4.0,D02 WR80,53.3374,-6.26341,Charles O'Callaghan,99
1473,1,HHS03746,Connemara Coast Hotel,4.0,Furbo,4.0,H91 KX27,53.2487,-9.20125,Brian Bourke,141
1474,1,HHS03798,Adare Manor Hotel & Golf Resort,5.0,Adare,5.0,V94 W8WR,52.5639,-8.77781,Brendan O'Connor,103
1475,1,HHS03354,Aghadoe Heights Hotel & Spa,5.0,Killarney,5.0,V93 DH59,52.07731,-9.55628,Carmel Guihen,74
1476,1,HHS03204,Killarney Plaza Hotel and Spa,4.0,Killarney,4.0,V93 X3VW,52.05767,-9.50882,Brian Lawlor,198
1477,1,HHS02136,The Hardiman,4.0,Galway city,4.0,H91 NFD2,53.27407,-9.04786,Mark Duggan,105
1478,1,HHS04321,Radisson Blu Hotel and Spa Cork,4.0,Little Island,4.0,T45 WF53,51.90542,-8.35816,Paul Fitzgerald,126
1479,1,HHS27166,Anantara The Marker Dublin Hotel,5.0,Dublin 2,5.0,D02 CK38,53.34441,-6.23905,Ludo De Jong,187
1480,1,HHS03883,Temple Bar Hotel,4.0,Dublin 2,4.0,D02 WD51,53.34584,-6.26039,Ngorhouai Lee,136
1481,1,HHS04301,The Arches,4.0,Claregalway,4.0,H91 WP38,53.34476,-8.94313,Brendan Dunleavy,21
1482,10,SCL15837,Orchard Cottage,4.0,Carraroe,4.0,F91 HK43,54.23294,-8.49596,Leo Marren,1
1483,1,HHS03915,Kilmurry Lodge Hotel,4.0,Castletroy,4.0,V94 WTC9,52.66875,-8.55323,FIONA FITZGERALD,109
1484,1,HHS03213,Green Isle Conference & Leisure Hotel,4.0,Dublin 22,4.0,D22 F9F4,53.3095,-6.40363,Paula Doyle,272
1485,13,BBL11572,Ardmore Country House,4.0,Birr,4.0,R42 K681,53.09806,-7.71859,Christina Byrne,3
1486,1,HHS03800,Stella Maris Hotel,4.0,Kilkee,4.0,V15 EV88,52.68011,-9.64663,ann haugh,19
1487,13,BBL11411,Quignalegan House,4.0,Ballina,4.0,F26 DW08,54.13302,-9.10899,Breege Padden,3
1488,1,HHS04079,Treacys Hotel,4.0,Enniscorthy,4.0,Y21 V0F5,52.50306,-6.5652,Anton Treacy,48
1489,1,HHS01052,Imperial Hotel,4.0,Tralee,4.0,V92 PK76,52.26848,-9.70521,Fionnbar Walsh,27
1490,1,HHS03756,The Station House Hotel,4.0,Kilmessan,4.0,C15 N40D,53.56401,-6.66709,Suzanne Mullen,19
1491,10,SCL15788,Killure Lodge & The Barn,4.0,Goresbridge,4.0,R95 KV18,52.65154,-7.01705,Majella Prendergast,2
1492,1,HHS04141,Woodlands Hotel,4.0,Waterford,4.0,X91 VC2R,52.2392,-7.06441,Pat Lynch,47
1493,1,HHS03240,Cashel House Hotel,4.0,Cashel,4.0,H91 XE10,53.41965,-9.80792,Brian McEvilly,29
1494,1,HHS03402,Hillgrove Hotel Leisure and Spa,4.0,Monaghan,4.0,H18 RK15,54.2465,-6.955,Sean O'Driscoll,87
1495,1,HHS04052,The Plaza Hotel,4.0,Dublin 24,4.0,D24 X2FC,53.28571,-6.36736,Declan Bowe,122
1496,1,HHS01805,Abbey Hotel,4.0,Donegal Town,4.0,F94 AP8W,54.65373,-8.11082,Laura Mc Gowan,109
1497,1,HHS04488,Great National Hotel Ballina,4.0,Ballina,4.0,F26 X5P3,54.08673,-9.16388,Stephen Clarke,87
1498,1,HHS41077,Cashel Palace Hotel,5.0,Cashel,5.0,E25 EF61,52.51735,-7.88924,Adriaan Bartels,42
1499,1,HHS03723,Hibernian Hotel,4.0,Mallow,4.0,P51 HE63,52.1376,-8.64593,Marcin Koperski,53
1500,1,HHS02908,Greville Arms Hotel,4.0,Mullingar,4.0,N91 X9RN,53.52578,-7.34092,Christy Maye,38
1501,7,WSL35121,Tankardstown Cottage Suites,3.0,Rathkenny,3.0,C15 D535,53.74144,-6.60911,Brian Conroy,50
1502,1,HHS04083,Knock House Hotel,4.0,Knock,4.0,F12 R6Y5,53.79104,-8.91433,Declan Heneghan,68
1503,10,SCL15643,Ballinacurra House,4.0,Kinsale,4.0,P17 YF76,51.71216,-8.5565,Lisa McGahan,3
1504,2,GAS07890,Sea Rod Inn,4.0,Ballina,4.0,F26 V9V3,54.06988,-9.9523,Bernadette Barrett,9
1505,1,HHS03942,Drury Court Hotel,4.0,Dublin 2,4.0,D02 XY61,53.34121,-6.26467,Emma House,42
1506,1,HHS04360,The Montenotte Hotel,4.0,Cork,4.0,T23 E9DX,51.90464,-8.45218,Frankie Whelehan,107
1507,1,HHS01738,Ashling Hotel Dublin,4.0,Dublin 8,4.0,D08 P38N,53.34808,-6.29081,Ronan Walsh,226
1508,1,HHS04292,Clayton Hotel Cork City,4.0,Cork,4.0,T12 RD6E,51.89874,-8.46506,Conor O'Toole,201
1509,1,HHS03966,Blooms Hotel,4.0,Dublin 2,4.0,D02 FK84,53.34481,-6.26214,Martina Keane,100
1510,10,SCL32452,Tigh Mhic,4.0,Claremorris,4.0,F12 P5C2,53.73409,-8.83936,Sean Ottewell,1
1511,1,HHS04210,Carnegie Court Hotel,4.0,Swords,4.0,K67 W4A9,53.46247,-6.21784,David Mc Dermott,44
1512,1,HHS04453,Louis Fitzgerald Hotel,4.0,Dublin 22,4.0,D22 X5N7,53.31556,-6.38426,Paul Crawford,190
1513,2,GAS07582,Ben View House,4.0,Clifden,4.0,H71 HH28,53.48877,-10.0208,Eileen Morris,8
1514,1,HHS03678,Tinakilly Country House and Restaurant,4.0,Rathnew,4.0,A67 EE09,52.99618,-6.06691,Anna Windsor,52
1515,1,HHS03686,Sligo Southern Hotel,4.0,Sligo,4.0,F91 EW24,54.27146,-8.48278,Kevin McGlynn,94
1516,1,HHS04309,The g Hotel & Spa,5.0,Galway,5.0,H91 V0HR,53.28203,-9.03213,Bastien Peyraud,101
1517,1,HHS04319,Mount Wolseley Hotel Spa & Golf Resort,4.0,Tullow,4.0,R93 C9H0,52.79102,-6.73136,Kate Harrison,143
1518,1,HHS04231,Cavan Crystal Hotel,4.0,Cavan,4.0,H12 P6E5,53.98296,-7.34114,Michael Hanly,85
1519,1,HHS03729,Bunratty Castle Hotel,4.0,Bunratty,4.0,V95 DW9N,52.69625,-8.81513,Freda Hayes,138
1520,1,HHS02308,Old Ground Hotel,4.0,Ennis,4.0,V95 WDX2,52.84198,8.9823,John Maher,105
1521,1,HHS04022,The Address Cork,4.0,Cork,4.0,T23 T292,51.90513,-8.4594,Jan mitchell,70
1522,1,HHS04366,Kinsale Hotel & Spa,4.0,Kinsale,4.0,P17 F542,51.69858,-8.46553,Ronan Fahy,70
1523,1,HHS04059,Carrigaline Court Hotel and Leisure Centre,4.0,Carrigaline,4.0,P43 RH21,51.81612,-8.39213,Peter Collins,91
1524,1,HHS04445,Castlemartyr Resort,5.0,Castlemartyr,5.0,P25 X300,51.91126,-8.06286,Brendan Comerford,108
1525,1,HHS03712,Cork's Vienna Woods Hotel,4.0,Cork,4.0,T45 V065,51.9079,-8.36197,Michael Magner,68
1526,1,HHS04253,Quality Hotel Youghal,4.0,Youghal,4.0,P36 NR25,51.925,-7.87263,Allen Mc Enery,25
1527,1,HHS01422,The Metropole Hotel,4.0,Cork,4.0,T23 EEC3,51.90131,-8.46759,Carmel Lonergan,108
1528,1,HHS03836,Harvey's Point,4.0,Donegal Town,4.0,F94 E771,54.69615,-8.05272,Niall Coffey,88
1529,1,HHS03266,Mount Errigal Hotel,4.0,Letterkenny,4.0,F92 FKX6,54.95049,-7.71393,Terry McEniff,139
1530,1,HHS04502,Ard Ri House Hotel,4.0,Tuam,4.0,H54 V267,53.52699,-8.85161,Jean Browne,51
1531,1,HHS04169,Harbour Hotel,4.0,Galway,4.0,H91 E9PR,53.27076,-9.04744,John Lally,96
1532,1,HHS04027,Maldron Hotel Galway,4.0,Oranmore,4.0,H91 K7FA,53.27785,-8.92741,Carmel Walsh,113
1533,1,HHS04284,Maldron Hotel Sandy Road Galway,4.0,Galway,4.0,H91 ET6N,53.28592,-9.04508,Andrew Hogan,165
1534,1,HHS04447,The Rose Hotel,4.0,Tralee,4.0,V92 HKA4,52.26363,-9.70068,Mark Sullivan,161
1535,1,HHS03185,Dromhall Hotel,4.0,Killarney,4.0,V93 PY80,52.05326,-9.50614,Susan Randles,83
1536,1,HHS01092,Lake Hotel,4.0,Killarney,4.0,V93 RR59,52.03828,-9.49981,Tony Huggard,131
1537,1,HHS03417,The Keadeen Hotel,4.0,Newbridge,4.0,W12 T925,53.17025,-6.81448,Launa Meredith,69
1538,1,HHS04392,The Hoban Hotel Kilkenny,4.0,Kilkenny,4.0,R95 XV2D,52.63496,-7.24883,Hugh  Fitzpatrick,80
1539,1,HHS04460,Pembroke Hotel,4.0,Kilkenny,4.0,R95 E40W,52.64936,-7.25133,Paul Broderick,73
1540,1,HHS04512,Ballyfin Demesne,5.0,Ballyfin,5.0,R32 PN34,53.05705,-7.43177,Peter White,21
1541,1,HHS04435,The Killeshin Hotel,4.0,Portlaoise,4.0,R32 TYW7,53.04023,-7.27226,Pat McDonagh,88
1542,1,HHS04215,Clayton Hotel Limerick,4.0,Limerick,4.0,V94 H6HN,52.66048,-8.63718,Darren Harding,158
1543,1,HHS04372,Maldron Hotel Limerick,4.0,Limerick,4.0,V94 EDP4,52.64736,-8.61858,Niamh Stapleton,142
1544,1,HHS04418,Pillo Hotel Ashbourne,4.0,Ashbourne,4.0,A84 KR91,53.52601,-6.41408,Darrell Penney,148
1545,1,HHS03366,Four Seasons Hotel,4.0,Monaghan,4.0,H18 Y220,54.25869,-6.96072,Frank McKenna,59
1546,1,HHS04112,Bridge House Hotel Spa and Leisure Club,4.0,Tullamore,4.0,R35 K2T9,53.27491,-7.49288,Orla Grennan,70
1547,1,HHS04481,Kilronan Castle Estate and Spa,4.0,Boyle,4.0,F52 R867,54.06416,-8.17753,Andrew McGovern,85
1548,1,HHS04368,Castle Dargan Hotel,4.0,Ballygawley,4.0,F91 F2DN,54.19783,-8.4368,Shane O'Brien,26
1549,1,HHS04485,Diamond Coast Hotel,4.0,Inniscrone,4.0,F26 E9F9,54.2048,-9.10298,Matthew Mc Donagh,99
1550,1,HHS04060,Horse and Jockey Hotel,4.0,Thurles,4.0,E41 AP86,52.61561,-7.77573,Tom Egan,67
1551,1,HHS01140,Dooley's Hotel Waterford,4.0,Waterford,4.0,X91 P86C,52.2629,-7.11581,Tina Darrer,112
1552,1,HHS03078,Tower Hotel and Leisure Centre,4.0,Waterford,4.0,X91 VXE0,52.26007,-7.10498,Michael O'Neill,146
1553,1,HHS04241,Mullingar Park Hotel,4.0,Mullingar,4.0,N91 A4EP,53.52289,-7.30346,Matt O'Connor,95
1554,1,HHS03315,Ferrycarrig Hotel,4.0,Wexford,4.0,Y35 Y9TA,52.35373,-6.50578,Michael Griffin,102
1555,1,HHS04114,BrookLodge & Macreddin Village,4.0,Macreddin Village,4.0,Y14 A362,52.88138,-6.33242,Evan Doyle,86
1556,2,GAS07391,Rathsallagh House,4.0,Dunlavin,4.0,W91 XK68,53.02846,-6.72848,Joe O'Flynn,30
1557,1,HHS03763,Tulfarris Hotel and Golf Resort,4.0,Tulfarris,4.0,W91 EE95,53.12433,-6.55915,Darren Byrne,90
1558,1,HHS03438,Cabra Castle Hotel,4.0,Kingscourt,4.0,A82 EC64,53.91379,-6.77437,Howard Corscadden,78
1559,1,HHS03702,Creighton Hotel,4.0,Clones,4.0,H23 HH60,54.18136,-7.23468,Patrick McCarville,19
1560,1,HHS32397,Longford Arms Hotel,4.0,Longford,4.0,N39 FK26,53.72875,-7.80173,Orlagh Reynolds,56
1561,13,BBL24825,Gallán Mór,4.0,Bantry,4.0,P75 E172,51.60963,-9.59168,Lorna Bourke,4
1562,1,HHS03111,Salthill Hotel,4.0,Galway,4.0,H91 DD4V,53.25866,-9.08734,Richard Byrne,161
1563,1,HHS04443,Absolute Hotel Limerick,4.0,Limerick,4.0,V94 WP52,52.66716,-8.61959,Donnacha Hurley,99
1564,1,HHS04415,Athlone Springs Hotel,4.0,Athlone,4.0,N37 F9T3,53.42155,-7.99727,Aidan Donohue,68
1565,1,HHS03193,Brandon Hotel Conference & Leisure Centre,4.0,Tralee,4.0,V92 PVK6,52.26706,-9.70994,Brendan Mc Carthy,187
1566,1,HHS03843,Castletroy Park Hotel,4.0,Castletroy,4.0,V94 Y0AN,52.66701,-8.57689,Cyril Laffan,107
1567,1,HHS04273,Claregalway Hotel,4.0,Claregalway,4.0,H91 XR8E,53.34366,-8.94396,Paul Gill,51
1568,1,HHS04305,Clayton Hotel Sligo,4.0,Sligo,4.0,F91 N8EF,54.28168,-8.46118,Valerie O'Neill,162
1569,1,HHS04429,Clayton Hotel Galway,4.0,Galway,4.0,H91 D526,53.29168,-8.98879,Rory Fitzpatrick,195
1570,1,HHS04029,Clifden Station House,4.0,Clifden,4.0,H71 AK52,53.48878,-10.01771,James Sweeney,78
1571,1,HHS04411,Cork International Hotel,4.0,Cork,4.0,T12 H516,51.85174,-8.48498,Eoghan Murphy,145
1572,1,HHS04444,The Gateway Hotel Dundalk,4.0,Dundalk,4.0,A91 EF88,53.98052,-6.38878,Brendan Joyce,129
1573,1,HHS03298,Dingle Skellig Hotel,4.0,Dingle,4.0,V92 D5X2,52.13407,-10.26936,Graham Fitzgerald,152
1574,1,HHS02151,Dunraven Arms Hotel,4.0,Adare,4.0,V94 KV2P,52.56551,-8.78676,Louis Murphy,90
1575,1,HHS03035,The Europe Hotel & Resort,5.0,Killarney,5.0,V93 KHN6,52.07023,-9.57182,Killarney Hotels Ltd Killarney Hotels Ltd,187
1576,1,HHS04089,Faithlegg House Hotel,4.0,Faithlegg,4.0,X91 H008,52.2581,-7.02526,Liam Moran,82
1577,1,HHS03770,Fitzgeralds Woodlands House Hotel,4.0,Adare,4.0,V94 F1P9,52.56311,-8.76543,Mary Fitzgerald,89
1578,1,HHS03737,Hodson Bay Hotel,4.0,Athlone,4.0,N37 XR82,53.46801,-7.98845,Tim Hayes,176
1579,1,HHS03136,Hotel Kilkenny,4.0,Kilkenny,4.0,R95 XD74,52.6431,-7.26108,David Byrne,138
1580,1,HHS01784,Imperial Hotel with Escape Spa,4.0,Cork,4.0,T12 A2YT,51.89712,-8.47006,Eoin Daly,124
1581,1,HHS04061,Inchydoney Island Lodge & Spa,4.0,Clonakilty,4.0,P85 X258,51.59737,-8.86229,Ruth McCarthy,67
1582,1,HHS04137,Kilkenny Ormonde Hotel,4.0,Kilkenny,4.0,R95 Y5CX,52.6496,-7.25322,Colin Ahern,118
1583,1,HHS04088,Kilkenny River Court Hotel,4.0,Kilkenny,4.0,R95 Y104,52.65154,-7.24926,Therese Kelly,102
1584,1,HHS03870,The Killarney Park,5.0,Killarney,5.0,V93 CF30,52.05787,-9.50455,Sheila OSullivan,69
1585,1,HHS03988,Knockranny House Hotel & Spa,4.0,Westport,4.0,F28 X340,53.80215,-9.50792,Adrian & Geraldine Noonan,97
1586,1,HHS04422,Limerick Strand Hotel,4.0,Limerick,4.0,V94 03F2,52.66629,-8.63233,Imelda Lineen,184
1587,1,HHS03949,Maldron Hotel Shandon Cork City,4.0,Cork,4.0,T23 A9TF,51.90275,-8.47461,Joe Kennedy,101
1588,1,HHS04016,Maryborough Hotel & Spa,4.0,Cork,4.0,T12 XR12,51.87379,-8.42028,Justin McCarthy,92
1589,1,HHS03568,Midleton Park Hotel,4.0,Midleton,4.0,P25 AX67,51.9148,-8.17895,Ken Moore,79
1590,1,HHS01495,Muckross Park Hotel & Spa,5.0,Killarney,5.0,V93 NH5W,52.02462,-9.48914,Garrett Power,70
1591,1,HHS04247,Osprey Hotel & Spa,4.0,Naas,4.0,W91 X40K,53.21333,-6.67041,Andrew Hyland,108
1592,1,HHS03614,Park Hotel Kenmare,5.0,Kenmare,5.0,V93 X3XY,51.87831,-9.58117,Bryan Meehan,43
1593,1,HHS04206,The Midlands Park Hotel,4.0,Portlaoise,4.0,R32 KV20,53.03492,-7.30304,Colm Neville,117
1594,1,HHS03489,Radisson Blu Hotel & Spa Limerick,4.0,Limerick,4.0,V94 YA2R,52.68408,-8.71022,Brian Harrington,154
1595,1,HHS03294,"Radisson Blu Hotel & Spa, Sligo",4.0,Rosses Point,4.0,F91 XW7Y,54.29896,-8.49975,Daniel Cross,132
1596,1,HHS04396,Farnham Estate Spa & Golf Resort,4.0,Cavan,4.0,H12 H6Y8,54.00195,-7.40034,Eileen Hirrell,158
1597,1,HHS04234,Radisson Blu Hotel Letterkenny,4.0,Letterkenny,4.0,F92 FK15,54.94701,-7.73353,Paul Byrne,114
1598,1,HHS04246,Radisson Blu Hotel Athlone,4.0,Athlone,4.0,N37 A8X9,53.42455,-7.94133,Fergus O'Donovan,128
1599,1,HHS03866,Randles Hotel,4.0,Killarney,4.0,V93 N264,52.05396,-9.50652,Susan Randles,74
1600,1,HHS03810,Rochestown Park Hotel,4.0,Cork,4.0,T12 AKC8,51.87942,-8.42473,Tom Tobin,149
1601,1,HHS03842,Sheen Falls Lodge,5.0,Kenmare,5.0,V93 HR27,51.87332,-9.56413,Scott Andrews,72
1602,1,HHS04474,Sheraton Athlone Hotel,4.0,Athlone,4.0,N37 D953,53.42356,-7.93496,Garrett McGuinness,167
1603,1,HHS03125,Clayton Hotel Silver Springs,4.0,Cork,4.0,T23 E244,51.904,-8.42411,Tracy Newman,109
1604,1,HHS04262,The Brehon,4.0,Killarney,4.0,V93 RT22,52.04592,-9.50445,Sharon Dineen,125
1605,1,HHS02133,Great Southern Killarney,4.0,Killarney,4.0,V93 R866,52.05891,-9.50362,Aoibheann O'Leary,177
1606,1,HHS03189,Trident Hotel Kinsale ,4.0,Kinsale,4.0,P17 NT38,51.70072,-8.5182,David  Good,75
1607,1,HHS04018,Tullamore Court Hotel,4.0,Tullamore,4.0,R35 D406,53.26988,-7.49243,Philip O'Brien,103
1608,1,HHS04381,The Westgrove Hotel,4.0,Clane,4.0,W91 YWE0,53.28987,-6.6814,Bonnie Reidy,96
1609,1,HHS03863,Glenlo Abbey Hotel & Estate,5.0,Galway,5.0,H91 XD8K,53.3004,-9.09856,Ronan O'Halloran,102
1610,1,HHS03948,Hayfield Manor Hotel,5.0,Cork,5.0,T12 HT97,51.89098,-8.49016,Evander Brennan,88
1611,1,HHS40186,The Davenport,4.0,Dublin 2,4.0,D02 DX57,53.34167,-6.25003,Charles O'Callaghan,115
1612,1,HHS04019,"Radisson Blu Hotel, Dublin Airport",4.0,Swords,4.0,K67 H5H9,53.42652,-6.23241,Elaine Carolan,229
1613,1,HHS04446,The Savoy Hotel,5.0,Limerick,5.0,V94 EY2P,52.66315,-8.62906,Altaf  Khan,107
1614,2,GAS07651,Pembroke Townhouse,4.0,Dublin 4,4.0,D04 TF72,53.33253,-6.23802,Mirko Betti,49
1615,2,GAS06660,Ariel Guesthouse,4.0,Dublin 4,4.0,D04 DD27,53.33416,-6.23108,Jennie  McKeown ,37
1616,2,GAS40191,Clifden Guesthouse,4.0,Dublin 1,4.0,D01 CX93,53.35592,-6.26038,Nina Eustace,19
1617,1,HHS03212,Abbeyglen Castle Hotel,4.0,Clifden,4.0,H71 NX28,53.48838,-10.03141,Brian Hughes,45
1618,6,CCS00263,"Cong Camping, Caravan & Glamping Park",4.0,Cong,4.0,F31 XD56,53.53899,-9.27246,Lisa Collins,40
1619,1,HHS02050,Esplanade Hotel,4.0,Bray,4.0,A98 A2T3,53.19878,-6.09616,Fergus O'Grady,91
1620,4,HHL10875,Screebe House,4.0,Camus,4.0,H91 X5WY,53.38391,-9.55674,Vida Burkart,10
1621,1,HHS04040,Yeats County Inn Hotel,4.0,Curry,4.0,F91 VY45,54.00323,-8.77132,Michael O'Hara,10
1622,1,HHS01921,Glendalough Hotel,4.0,Glendalough,4.0,A98 X9C1,53.01141,-6.32577,John Casey,44
1623,1,HHS04354,Mulranny Park Hotel,4.0,Westport,4.0,F28 N2H9,53.90601,-9.78265,Dermot Madigan,41
1624,1,HHS03776,Castle Hotel,4.0,Dublin 1,4.0,D01 R640,53.35479,-6.2634,Fionn MacCumhaill,139
1625,1,HHS04400,CityNorth Hotel,4.0,Gormanston,4.0,K32 W562,53.63925,-6.25767,Ciaran O Donovan,128
1626,1,HHS04464,Hilton Dublin Kilmainham,4.0,Dublin 8,4.0,D08 XAK3,53.34235,-6.30846,Kevin Brennan,130
1627,1,HHS04344,Lyrath Estate,5.0,Kilkenny,5.0,R95 F685,52.64834,-7.2105,Emma Jayne Eaton,141
1628,1,HHS40195,The Mont,4.0,Dublin 2,4.0,D02 H525,53.3414,-6.251,Charles O'Callaghan,96
1629,3,HOS09929,Oliver St John Gogartys,4.0,Dublin 2,4.0,D02 RX38,53.34547,-6.26419,Martina Keane,138
1630,1,HHS03384,Maldron Hotel Merrion Road,4.0,Dublin 4,4.0,D04 A3K1,53.31231,-6.20221,Bruno Gorisch,140
1631,1,HHS04036,Schoolhouse Hotel,4.0,Dublin 4,4.0,D04 P5W8,53.33739,-6.23943,Terry  Sweeney,31
1632,7,WSL40808,Tig Micheál Bán,3.0,Bantry,3.0,P75 XW70,51.70475,-9.36635,Jerome  Wholihane,1
1633,7,WSL40688,No.12,3.0,Dungarvan,3.0,X35 DY82,52.10102,-7.62445,Catherine  Kavanagh,2
1634,7,WSL40690,Cuddly Cow Campview Farm,3.0,Ballyshannon,3.0,F94 X4H1,54.49642,-8.21969,Elspeth Vaughan,1
1635,7,WSL41158,Carafin Lodge,3.0,Butlersbridge,3.0,H12 W5C9,54.04508,-7.40942,Pauric  McGearty,3
1636,7,WSL40846,Salmon Quays,3.0,Ballina,3.0,F26 F1H2,54.12447,-9.13574,Paul Keane,1
1637,13,BBL40760,The Wave B&B,4.0,Galway city,4.0,H91 CYF5,53.2644,-9.06964,Caroline  Lavelle,3
1638,7,WSL41309,River Run House & Cottages,3.0,Nenagh,3.0,E45 KV07,53.05408,-8.20613,Caragh Walsh,6
1639,7,WSL41243,Fort Apache & Father Ted Caravan Experience,3.0,Lecamey,3.0,F93 AV80,55.26193,-7.07805,Scott Bauman,3
1640,7,WSL41159,Cedar Lodge,3.0,Killarney,3.0,V93 Y9Y5,52.04753,-9.454,Bernice Cronin,5
1641,7,WSL40863,Killee Cottage,3.0,MItchelstown,3.0,P67 NR70,52.27161,8.33565,Lorraine Bell,1
1642,7,WSL40899,Tara Hill Estate,3.0,Gorey,3.0,Y25 RX36,52.69774,-6.20634,Ben Wainwright,4
1643,7,WSL40921,Moyard - Love Connemara Cottages,3.0,Clifden,3.0,H71 VF62,53.48762,-10.02001,Terence O'Toole,4
1644,7,WSL40929,Clifden Area - Love Connemara Cottages,3.0,Clifden,3.0,H71 VF62,53.48762,-10.02001,Terence O'Toole,13
1645,7,WSL40919,Claddaghduff - Love Connemara Cottages,3.0,Clifden,3.0,H71 VF62,53.48762,-10.02001,Terence O'Toole,3
1646,7,WSL41218,Lynders Mobile Home Park,4.0,Dublin,4.0,K36 V326,53.4912,-6.0993,Stephanie Harris,70
1647,1,HHS41134,Hampton by Hilton Dublin Four Courts,4.0,Dublin 7,4.0,D07 KX21,53.34713,-6.27182,Ehi Ojeifo,249
1648,7,WSL40997,Arranmore Glamping,4.0,Arranmore,4.0,F92 X207,54.9824,-8.51683,Noreen Muldowney,6
1649,7,WSL41063,Castlecoote Lodge,3.0,Roscommon,3.0,F42 W440,53.61435,8.30667,Mary Margaret Leyden,3
